employee_id,first_name,last_name,branch_id,department,job_title,level,hire_date,termination_date,employment_status,salary,bonus_eligible,manager_id,email
218,Taylor,Flores,9,Sales,Junior Sales Rep,2,2018-10-22,,Active,58566,False,36,taylor.flores218@dundermifflin.com
219,Devon,Patel,8,Warehouse,Warehouse Foreman,3,2010-09-22,,Active,49241,True,34,devon.patel219@dundermifflin.com
220,Morgan,Jackson,5,Accounting,Senior Accountant,3,2010-08-21,,Active,68420,True,35,morgan.jackson220@dundermifflin.com
221,Jamie,Martinez,7,Administration,Receptionist,1,2010-03-31,,Active,30819,False,39,jamie.martinez221@dundermifflin.com
222,Bianca,Cohen,3,Sales,Sales Representative,3,2018-02-18,,Active,57085,True,48,bianca.cohen222@dundermifflin.com
223,Avery,Costa,10,Customer Service,Customer Service Rep,2,2009-02-13,,Active,24301,False,66,avery.costa223@dundermifflin.com
224,Jamie,Costa,7,Warehouse,Warehouse Foreman,3,2009-10-15,,Active,44531,True,39,jamie.costa224@dundermifflin.com
225,Omar,Rossi,9,Warehouse,Warehouse Associate,1,2012-09-19,,Active,29519,False,36,omar.rossi225@dundermifflin.com
226,Bianca,Patel,9,Accounting,Staff Accountant,2,2014-07-14,,Active,47015,False,36,bianca.patel226@dundermifflin.com
227,Parker,Reyes,10,Administration,Receptionist,1,2018-03-25,,Active,30065,False,66,parker.reyes227@dundermifflin.com
228,Priya,Nguyen,4,Sales,Junior Sales Rep,2,2014-12-23,,Active,39122,False,19,priya.nguyen228@dundermifflin.com
229,Fatima,Jackson,2,Human Resources,HR Representative,3,2015-11-11,,Active,65123,True,29,fatima.jackson229@dundermifflin.com
230,Quinn,Kim,1,Administration,Office Administrator,2,2017-02-04,,Active,41730,False,1,quinn.kim230@dundermifflin.com
231,Peyton,Lopez,6,Sales,Junior Sales Rep,2,2010-01-24,,Active,48972,False,43,peyton.lopez231@dundermifflin.com
232,Leah,Rossi,7,Customer Service,Customer Service Rep,2,2017-02-22,,Active,52066,False,39,leah.rossi232@dundermifflin.com
233,Ivan,Anderson,1,Human Resources,HR Representative,3,2014-11-16,,Active,68135,True,1,ivan.anderson233@dundermifflin.com
234,Ivan,Flores,1,Customer Service,Customer Service Rep,2,2015-08-04,,Active,36569,False,1,ivan.flores234@dundermifflin.com
235,Hayden,Jackson,10,Human Resources,HR Representative,3,2014-07-07,,Active,64185,True,66,hayden.jackson235@dundermifflin.com
236,Riley,Okafor,8,Human Resources,HR Representative,3,2011-08-20,2016-07-14,Terminated,51484,True,34,riley.okafor236@dundermifflin.com
237,Omar,Bauer,8,Accounting,Staff Accountant,2,2010-05-19,,Active,40956,False,34,omar.bauer237@dundermifflin.com
238,Parker,Singh,1,Sales,Junior Sales Rep,2,2017-06-23,,Active,47192,False,1,parker.singh238@dundermifflin.com
239,Drew,Yamamoto,7,Administration,Office Administrator,2,2013-07-05,,Active,37630,False,39,drew.yamamoto239@dundermifflin.com
240,Ivan,Martinez,9,Customer Service,Customer Service Rep,2,2015-10-25,,Active,47826,False,36,ivan.martinez240@dundermifflin.com
241,Devon,Moore,9,Customer Service,Customer Service Rep,2,2012-02-07,2016-03-11,Terminated,40492,False,36,devon.moore241@dundermifflin.com
242,Skyler,Moore,5,Customer Service,Customer Service Rep,2,2017-02-07,,Active,35432,False,35,skyler.moore242@dundermifflin.com
243,Fatima,Nguyen,2,Administration,Office Administrator,2,2014-06-27,,Active,35111,False,29,fatima.nguyen243@dundermifflin.com
244,Bianca,Gonzalez,4,Administration,Office Administrator,2,2010-07-20,,Active,33280,False,19,bianca.gonzalez244@dundermifflin.com
245,Sydney,Singh,9,Human Resources,HR Representative,3,2017-10-21,,Active,75205,True,36,sydney.singh245@dundermifflin.com
246,Priya,Okafor,9,Customer Service,Customer Service Rep,2,2015-12-30,,Active,43101,False,36,priya.okafor246@dundermifflin.com
247,Drew,Rossi,6,Warehouse,Warehouse Associate,1,2010-10-26,,Active,25475,False,43,drew.rossi247@dundermifflin.com
248,Quinn,Moore,5,Sales,Sales Representative,3,2010-12-31,,Active,59353,True,35,quinn.moore248@dundermifflin.com
249,Devon,Moore,5,Sales,Sales Representative,3,2009-01-08,,Active,61935,True,35,devon.moore249@dundermifflin.com
250,Nadia,Reyes,10,Warehouse,Warehouse Associate,1,2009-09-01,,Active,28847,False,66,nadia.reyes250@dundermifflin.com
251,Omar,Martinez,8,Sales,Junior Sales Rep,2,2016-03-06,,Active,42499,False,34,omar.martinez251@dundermifflin.com
252,Tomas,Chen,2,Sales,Junior Sales Rep,2,2017-02-07,,Active,41397,False,29,tomas.chen252@dundermifflin.com
253,Parker,Novak,4,Customer Service,Customer Service Rep,2,2011-01-04,,Active,48085,False,19,parker.novak253@dundermifflin.com
254,Diego,Haddad,3,Sales,Sales Representative,3,2017-09-04,,Active,70285,True,48,diego.haddad254@dundermifflin.com
255,Drew,Johnson,3,Accounting,Staff Accountant,2,2015-03-20,,Active,52120,False,48,drew.johnson255@dundermifflin.com
256,Tomas,Flores,1,Human Resources,HR Representative,3,2010-10-07,,Active,68839,True,1,tomas.flores256@dundermifflin.com
257,Fatima,Petrov,7,Human Resources,HR Representative,3,2017-03-12,,Active,62080,True,39,fatima.petrov257@dundermifflin.com
258,Zane,Bauer,2,Customer Service,Customer Service Rep,2,2017-11-23,,Active,42546,False,29,zane.bauer258@dundermifflin.com
259,Taylor,Rodriguez,6,Sales,Junior Sales Rep,2,2018-11-01,,Active,43538,False,43,taylor.rodriguez259@dundermifflin.com
260,Wei,Singh,9,Sales,Sales Representative,3,2010-09-30,,Active,57985,True,36,wei.singh260@dundermifflin.com
261,Sofia,Kim,2,Administration,Receptionist,1,2013-07-17,,Active,36305,False,29,sofia.kim261@dundermifflin.com
262,Ivan,Chen,3,Warehouse,Warehouse Foreman,3,2016-04-22,,Active,48592,True,48,ivan.chen262@dundermifflin.com
263,Rowan,Lopez,5,Human Resources,HR Representative,3,2015-03-23,,Active,56718,True,35,rowan.lopez263@dundermifflin.com
264,Nina,Garcia,5,Human Resources,HR Representative,3,2011-05-16,,Active,70584,True,35,nina.garcia264@dundermifflin.com
265,Taylor,Anderson,2,Sales,Junior Sales Rep,2,2011-12-20,,Active,41598,False,29,taylor.anderson265@dundermifflin.com
266,Bianca,Anderson,3,Accounting,Staff Accountant,2,2017-01-12,,Active,33526,False,48,bianca.anderson266@dundermifflin.com
267,Drew,Jackson,8,Accounting,Senior Accountant,3,2012-05-22,,Active,51014,True,34,drew.jackson267@dundermifflin.com
268,Ivan,Kim,9,Customer Service,Customer Service Rep,2,2015-01-24,,Active,38231,False,36,ivan.kim268@dundermifflin.com
269,Jordan,Bauer,1,Customer Service,Customer Service Rep,2,2012-12-04,,Active,39842,False,1,jordan.bauer269@dundermifflin.com
270,Leah,Brown,3,Warehouse,Warehouse Associate,1,2010-09-18,,Active,28466,False,48,leah.brown270@dundermifflin.com
271,Blake,Miller,6,Accounting,Staff Accountant,2,2015-09-30,,Active,42242,False,43,blake.miller271@dundermifflin.com
272,Alex,Rodriguez,7,Warehouse,Warehouse Associate,1,2012-12-16,,Active,30378,False,39,alex.rodriguez272@dundermifflin.com
273,Morgan,Jackson,10,Administration,Office Administrator,2,2010-09-06,,Active,43984,False,66,morgan.jackson273@dundermifflin.com
274,Rowan,Chen,9,Warehouse,Warehouse Associate,1,2014-04-12,,Active,34322,False,36,rowan.chen274@dundermifflin.com
275,Hayden,Rodriguez,2,Administration,Receptionist,1,2017-10-23,,Active,29494,False,29,hayden.rodriguez275@dundermifflin.com
276,Yara,Davis,1,Customer Service,Customer Service Rep,2,2015-09-09,,Active,35807,False,1,yara.davis276@dundermifflin.com
277,Cameron,Bauer,10,Warehouse,Warehouse Associate,1,2012-11-02,,Active,27163,False,66,cameron.bauer277@dundermifflin.com
278,Morgan,Singh,8,Administration,Office Administrator,2,2017-10-13,,Active,28900,False,34,morgan.singh278@dundermifflin.com
279,Yara,Yamamoto,1,Sales,Sales Representative,3,2011-06-05,,Active,63553,True,1,yara.yamamoto279@dundermifflin.com
280,Jordan,Rodriguez,3,Administration,Receptionist,1,2014-11-23,,Active,27599,False,48,jordan.rodriguez280@dundermifflin.com
281,Bianca,Petrov,3,Customer Service,Customer Service Rep,2,2009-09-30,,Active,34312,False,48,bianca.petrov281@dundermifflin.com
282,Emerson,Lopez,7,Customer Service,Customer Service Rep,2,2009-04-18,,Active,42397,False,39,emerson.lopez282@dundermifflin.com
283,Rowan,Garcia,9,Customer Service,Customer Service Rep,2,2012-05-28,,Active,50328,False,36,rowan.garcia283@dundermifflin.com
284,Yara,Johnson,1,Human Resources,HR Representative,3,2013-01-17,,Active,56815,True,1,yara.johnson284@dundermifflin.com
285,Priya,Anderson,6,Warehouse,Warehouse Foreman,3,2009-09-23,,Active,48032,True,43,priya.anderson285@dundermifflin.com
286,Nina,Kim,8,Accounting,Staff Accountant,2,2015-01-25,,Active,42687,False,34,nina.kim286@dundermifflin.com
287,Nina,Wilson,8,Warehouse,Warehouse Associate,1,2018-02-22,,Active,26059,False,34,nina.wilson287@dundermifflin.com
288,Fatima,Yamamoto,6,Customer Service,Customer Service Rep,2,2015-01-06,,Active,38042,False,43,fatima.yamamoto288@dundermifflin.com
289,Kai,Hernandez,3,Human Resources,HR Representative,3,2013-08-31,,Active,67032,True,48,kai.hernandez289@dundermifflin.com
290,Raj,Johnson,4,Sales,Junior Sales Rep,2,2012-05-20,,Active,47412,False,19,raj.johnson290@dundermifflin.com
291,Raj,Smith,8,Administration,Office Administrator,2,2012-10-11,,Active,41668,False,34,raj.smith291@dundermifflin.com
292,Quinn,Singh,10,Sales,Sales Representative,3,2017-05-09,,Active,67071,True,66,quinn.singh292@dundermifflin.com
293,Omar,Bauer,9,Sales,Junior Sales Rep,2,2015-08-03,,Active,59570,False,36,omar.bauer293@dundermifflin.com
294,Taylor,Hernandez,5,Customer Service,Customer Service Rep,2,2012-03-26,,Active,30060,False,35,taylor.hernandez294@dundermifflin.com
295,Sydney,Yamamoto,10,Accounting,Senior Accountant,3,2018-01-31,,Active,53575,True,66,sydney.yamamoto295@dundermifflin.com
296,Nina,Reyes,10,Administration,Office Administrator,2,2013-02-21,,Active,43156,False,66,nina.reyes296@dundermifflin.com
297,Emerson,Martinez,5,Customer Service,Customer Service Rep,2,2013-04-16,,Active,35226,False,35,emerson.martinez297@dundermifflin.com
298,Skyler,Garcia,9,Warehouse,Warehouse Foreman,3,2014-09-25,,Active,55066,True,36,skyler.garcia298@dundermifflin.com
299,Parker,Novak,7,Administration,Receptionist,1,2015-11-08,,Active,29081,False,39,parker.novak299@dundermifflin.com
300,Blake,Jackson,3,Customer Service,Customer Service Rep,2,2014-07-30,,Active,37442,False,48,blake.jackson300@dundermifflin.com
301,Omar,Cohen,9,Sales,Sales Representative,3,2017-07-01,,Active,62511,True,36,omar.cohen301@dundermifflin.com
302,Peyton,Garcia,10,Administration,Receptionist,1,2013-03-12,,Active,25740,False,66,peyton.garcia302@dundermifflin.com
303,Hugo,Davis,4,Customer Service,Customer Service Rep,2,2014-11-10,,Active,52542,False,19,hugo.davis303@dundermifflin.com
304,Wei,Dubois,4,Sales,Junior Sales Rep,2,2010-04-10,,Active,40243,False,19,wei.dubois304@dundermifflin.com
305,Jordan,Rodriguez,1,Warehouse,Warehouse Associate,1,2013-08-01,,Active,38524,False,1,jordan.rodriguez305@dundermifflin.com
306,Fatima,Kim,2,Sales,Sales Representative,3,2015-11-15,,Active,57912,True,29,fatima.kim306@dundermifflin.com
307,Tomas,Flores,3,Administration,Office Administrator,2,2017-09-07,2018-04-06,Terminated,42270,False,48,tomas.flores307@dundermifflin.com
308,Kai,Williams,9,Human Resources,HR Representative,3,2009-11-02,,Active,59062,True,36,kai.williams308@dundermifflin.com
309,Taylor,Davis,6,Warehouse,Warehouse Foreman,3,2009-04-26,,Active,46653,True,43,taylor.davis309@dundermifflin.com
310,Nina,Davis,10,Accounting,Staff Accountant,2,2017-11-29,,Active,54043,False,66,nina.davis310@dundermifflin.com
311,Riley,Dubois,2,Human Resources,HR Representative,3,2012-10-02,,Active,60992,True,29,riley.dubois311@dundermifflin.com
312,Reese,Kim,6,Administration,Office Administrator,2,2015-01-09,,Active,48673,False,43,reese.kim312@dundermifflin.com
313,Leah,Jackson,8,Warehouse,Warehouse Foreman,3,2014-05-08,,Active,38497,True,34,leah.jackson313@dundermifflin.com
314,Casey,Brown,4,Accounting,Staff Accountant,2,2011-09-22,,Active,41564,False,19,casey.brown314@dundermifflin.com
315,Tomas,Cohen,4,Accounting,Senior Accountant,3,2017-12-26,,Active,48480,True,19,tomas.cohen315@dundermifflin.com
316,Sofia,Rodriguez,3,Accounting,Senior Accountant,3,2015-01-26,,Active,51715,True,48,sofia.rodriguez316@dundermifflin.com
317,Sage,Johnson,2,Sales,Sales Representative,3,2015-05-07,2016-11-25,Terminated,55315,True,29,sage.johnson317@dundermifflin.com
318,Skyler,Flores,6,Customer Service,Customer Service Rep,2,2016-04-10,,Active,43516,False,43,skyler.flores318@dundermifflin.com
319,Sofia,Reyes,10,Customer Service,Customer Service Rep,2,2012-10-07,,Active,48319,False,66,sofia.reyes319@dundermifflin.com
320,Morgan,Jackson,6,Warehouse,Warehouse Associate,1,2016-08-13,,Active,31940,False,43,morgan.jackson320@dundermifflin.com
321,Leah,Garcia,4,Warehouse,Warehouse Associate,1,2013-07-11,,Active,33922,False,19,leah.garcia321@dundermifflin.com
322,Jamie,Moore,4,Accounting,Senior Accountant,3,2010-11-24,,Active,69930,True,19,jamie.moore322@dundermifflin.com
323,Hugo,Singh,6,Human Resources,HR Representative,3,2016-12-28,,Active,48675,True,43,hugo.singh323@dundermifflin.com
324,Jordan,Nguyen,1,Customer Service,Customer Service Rep,2,2009-08-19,,Active,34010,False,1,jordan.nguyen324@dundermifflin.com
325,Emerson,Bauer,10,Customer Service,Customer Service Rep,2,2014-09-10,2020-01-23,Terminated,49537,False,66,emerson.bauer325@dundermifflin.com
326,Priya,Cohen,3,Human Resources,HR Representative,3,2018-05-04,,Active,75675,True,48,priya.cohen326@dundermifflin.com
327,Emerson,Haddad,2,Administration,Receptionist,1,2018-03-31,,Active,29482,False,29,emerson.haddad327@dundermifflin.com
328,Bianca,Thomas,6,Human Resources,HR Representative,3,2014-05-10,,Active,61982,True,43,bianca.thomas328@dundermifflin.com
329,Peyton,Rossi,5,Accounting,Staff Accountant,2,2011-03-11,,Active,41926,False,35,peyton.rossi329@dundermifflin.com
330,Peyton,Okafor,5,Customer Service,Customer Service Rep,2,2010-11-09,,Active,33825,False,35,peyton.okafor330@dundermifflin.com
331,Drew,Chen,1,Warehouse,Warehouse Foreman,3,2011-07-07,,Active,57592,True,1,drew.chen331@dundermifflin.com
332,Casey,Singh,4,Customer Service,Customer Service Rep,2,2016-08-18,,Active,54311,False,19,casey.singh332@dundermifflin.com
333,Sofia,Miller,2,Sales,Junior Sales Rep,2,2016-01-23,,Active,48692,False,29,sofia.miller333@dundermifflin.com
334,Ivan,Singh,2,Accounting,Senior Accountant,3,2017-03-04,,Active,71240,True,29,ivan.singh334@dundermifflin.com
335,Emerson,Petrov,3,Human Resources,HR Representative,3,2017-05-22,,Active,56140,True,48,emerson.petrov335@dundermifflin.com
336,Sage,Costa,6,Sales,Junior Sales Rep,2,2011-11-28,2015-03-26,Terminated,47080,False,43,sage.costa336@dundermifflin.com
337,Ivan,Brown,2,Customer Service,Customer Service Rep,2,2010-10-29,,Active,37413,False,29,ivan.brown337@dundermifflin.com
338,Skyler,Davis,5,Accounting,Staff Accountant,2,2017-02-07,,Active,50666,False,35,skyler.davis338@dundermifflin.com
339,Leah,Davis,9,Accounting,Senior Accountant,3,2015-10-03,,Active,63601,True,36,leah.davis339@dundermifflin.com
340,Reese,Reyes,6,Warehouse,Warehouse Foreman,3,2015-03-18,,Active,50670,True,43,reese.reyes340@dundermifflin.com
341,Emerson,Cohen,2,Administration,Receptionist,1,2012-07-08,,Active,25053,False,29,emerson.cohen341@dundermifflin.com
342,Peyton,Flores,8,Customer Service,Customer Service Rep,2,2010-08-28,,Active,47103,False,34,peyton.flores342@dundermifflin.com
343,Morgan,Novak,8,Human Resources,HR Representative,3,2018-09-07,,Active,66724,True,34,morgan.novak343@dundermifflin.com
344,Sage,Singh,2,Warehouse,Warehouse Associate,1,2013-05-30,,Active,36934,False,29,sage.singh344@dundermifflin.com
345,Omar,Williams,1,Accounting,Staff Accountant,2,2010-07-04,,Active,58425,False,1,omar.williams345@dundermifflin.com
346,Reese,Garcia,8,Administration,Receptionist,1,2014-11-22,,Active,36214,False,34,reese.garcia346@dundermifflin.com
347,Quinn,Dubois,3,Administration,Receptionist,1,2013-05-13,,Active,31623,False,48,quinn.dubois347@dundermifflin.com
348,Taylor,Okafor,7,Accounting,Senior Accountant,3,2009-07-05,,Active,51961,True,39,taylor.okafor348@dundermifflin.com
349,Wei,Davis,3,Human Resources,HR Representative,3,2011-07-26,,Active,59963,True,48,wei.davis349@dundermifflin.com
350,Leah,Garcia,7,Administration,Office Administrator,2,2015-11-24,,Active,34715,False,39,leah.garcia350@dundermifflin.com
351,Quinn,Yamamoto,4,Administration,Receptionist,1,2013-04-26,,Active,23958,False,19,quinn.yamamoto351@dundermifflin.com
352,Cameron,Ali,10,Human Resources,HR Representative,3,2011-03-19,,Active,61089,True,66,cameron.ali352@dundermifflin.com
353,Drew,Rossi,4,Administration,Office Administrator,2,2018-10-18,,Active,29044,False,19,drew.rossi353@dundermifflin.com
354,Drew,Flores,10,Sales,Sales Representative,3,2013-09-27,,Active,54375,True,66,drew.flores354@dundermifflin.com
355,Ivan,Miller,7,Warehouse,Warehouse Associate,1,2015-03-10,,Active,24288,False,39,ivan.miller355@dundermifflin.com
356,Ivan,Reyes,7,Warehouse,Warehouse Associate,1,2013-08-31,,Active,29395,False,39,ivan.reyes356@dundermifflin.com
357,Wei,Thomas,2,Sales,Sales Representative,3,2016-06-13,,Active,51670,True,29,wei.thomas357@dundermifflin.com
358,Nina,Brown,4,Sales,Junior Sales Rep,2,2014-10-08,,Active,43074,False,19,nina.brown358@dundermifflin.com
359,Sydney,Lopez,1,Warehouse,Warehouse Associate,1,2016-12-12,,Active,26421,False,1,sydney.lopez359@dundermifflin.com
360,Cameron,Cohen,2,Customer Service,Customer Service Rep,2,2016-02-22,,Active,40948,False,29,cameron.cohen360@dundermifflin.com
361,Hayden,Bauer,10,Administration,Office Administrator,2,2016-08-18,,Active,41437,False,66,hayden.bauer361@dundermifflin.com
362,Jamie,Ali,8,Sales,Sales Representative,3,2012-07-22,,Active,70733,True,34,jamie.ali362@dundermifflin.com
363,Yara,Martinez,4,Administration,Office Administrator,2,2010-07-02,,Active,41734,False,19,yara.martinez363@dundermifflin.com
364,Reese,Brown,6,Administration,Office Administrator,2,2012-10-03,,Active,39505,False,43,reese.brown364@dundermifflin.com
365,Jamie,Bauer,8,Human Resources,HR Representative,3,2017-10-18,,Active,61271,True,34,jamie.bauer365@dundermifflin.com
366,Raj,Singh,4,Accounting,Senior Accountant,3,2018-05-20,,Active,59063,True,19,raj.singh366@dundermifflin.com
367,Raj,Martinez,4,Warehouse,Warehouse Associate,1,2015-10-21,,Active,32839,False,19,raj.martinez367@dundermifflin.com
368,Tomas,Ali,5,Administration,Receptionist,1,2009-05-23,,Active,32252,False,35,tomas.ali368@dundermifflin.com
369,Cameron,Patel,6,Accounting,Senior Accountant,3,2011-01-03,,Active,49242,True,43,cameron.patel369@dundermifflin.com
370,Sofia,Bauer,5,Sales,Junior Sales Rep,2,2017-04-19,,Active,44357,False,35,sofia.bauer370@dundermifflin.com
371,Rowan,Williams,8,Customer Service,Customer Service Rep,2,2009-02-21,,Active,41790,False,34,rowan.williams371@dundermifflin.com
372,Parker,Patel,3,Administration,Receptionist,1,2011-02-04,,Active,23922,False,48,parker.patel372@dundermifflin.com
373,Reese,Martinez,4,Administration,Office Administrator,2,2011-04-09,,Active,45477,False,19,reese.martinez373@dundermifflin.com
374,Hugo,Costa,9,Customer Service,Customer Service Rep,2,2009-07-09,,Active,35083,False,36,hugo.costa374@dundermifflin.com
375,Nadia,Nguyen,6,Accounting,Senior Accountant,3,2014-03-06,,Active,58426,True,43,nadia.nguyen375@dundermifflin.com
376,Jordan,Costa,5,Human Resources,HR Representative,3,2014-12-10,,Active,56785,True,35,jordan.costa376@dundermifflin.com
377,Kai,Hernandez,4,Human Resources,HR Representative,3,2013-09-06,,Active,62748,True,19,kai.hernandez377@dundermifflin.com
378,Kai,Thomas,5,Accounting,Senior Accountant,3,2011-03-07,,Active,49395,True,35,kai.thomas378@dundermifflin.com
379,Nina,Moore,5,Sales,Sales Representative,3,2011-11-11,,Active,43327,True,35,nina.moore379@dundermifflin.com
380,Casey,Jackson,10,Customer Service,Customer Service Rep,2,2017-08-18,,Active,46748,False,66,casey.jackson380@dundermifflin.com
381,Tomas,Petrov,2,Sales,Junior Sales Rep,2,2018-04-08,,Active,44292,False,29,tomas.petrov381@dundermifflin.com
382,Jamie,Flores,9,Accounting,Senior Accountant,3,2012-03-04,,Active,68580,True,36,jamie.flores382@dundermifflin.com
383,Riley,Brown,9,Accounting,Staff Accountant,2,2016-12-30,2018-05-02,Terminated,61847,False,36,riley.brown383@dundermifflin.com
384,Riley,Patel,9,Sales,Sales Representative,3,2010-09-16,,Active,60618,True,36,riley.patel384@dundermifflin.com
385,Reese,Okafor,4,Warehouse,Warehouse Foreman,3,2014-07-07,,Active,45767,True,19,reese.okafor385@dundermifflin.com
386,Quinn,Miller,10,Human Resources,HR Representative,3,2014-03-30,,Active,54564,True,66,quinn.miller386@dundermifflin.com
387,Jamie,Singh,4,Accounting,Staff Accountant,2,2016-06-01,,Active,39322,False,19,jamie.singh387@dundermifflin.com
388,Priya,Costa,2,Human Resources,HR Representative,3,2010-03-05,,Active,57128,True,29,priya.costa388@dundermifflin.com
389,Drew,Moore,4,Human Resources,HR Representative,3,2012-01-25,,Active,55826,True,19,drew.moore389@dundermifflin.com
390,Sydney,Lopez,7,Customer Service,Customer Service Rep,2,2015-07-04,,Active,55632,False,39,sydney.lopez390@dundermifflin.com
391,Bianca,Garcia,9,Sales,Junior Sales Rep,2,2015-08-15,,Active,41200,False,36,bianca.garcia391@dundermifflin.com
392,Taylor,Singh,7,Customer Service,Customer Service Rep,2,2014-06-12,,Active,34156,False,39,taylor.singh392@dundermifflin.com
393,Peyton,Costa,9,Accounting,Staff Accountant,2,2011-07-15,,Active,45236,False,36,peyton.costa393@dundermifflin.com
394,Jordan,Singh,6,Customer Service,Customer Service Rep,2,2009-05-24,,Active,47372,False,43,jordan.singh394@dundermifflin.com
395,Hugo,Bauer,10,Human Resources,HR Representative,3,2014-01-02,,Active,52307,True,66,hugo.bauer395@dundermifflin.com
396,Casey,Williams,1,Human Resources,HR Representative,3,2014-10-23,,Active,53328,True,1,casey.williams396@dundermifflin.com
397,Sage,Jackson,2,Warehouse,Warehouse Associate,1,2009-04-28,,Active,29082,False,29,sage.jackson397@dundermifflin.com
398,Riley,Brown,6,Warehouse,Warehouse Associate,1,2013-01-25,,Active,26730,False,43,riley.brown398@dundermifflin.com
399,Ivan,Novak,8,Customer Service,Customer Service Rep,2,2018-07-10,,Active,39669,False,34,ivan.novak399@dundermifflin.com
400,Jamie,Thomas,8,Administration,Office Administrator,2,2012-09-05,,Active,37947,False,34,jamie.thomas400@dundermifflin.com
401,Leah,Miller,3,Warehouse,Warehouse Associate,1,2016-07-27,,Active,27877,False,48,leah.miller401@dundermifflin.com
402,Emerson,Costa,3,Human Resources,HR Representative,3,2015-04-20,,Active,63591,True,48,emerson.costa402@dundermifflin.com
403,Diego,Hernandez,8,Warehouse,Warehouse Associate,1,2012-07-23,,Active,31768,False,34,diego.hernandez403@dundermifflin.com
404,Quinn,Okafor,6,Sales,Junior Sales Rep,2,2011-09-29,,Active,53394,False,43,quinn.okafor404@dundermifflin.com
405,Wei,Costa,3,Warehouse,Warehouse Foreman,3,2016-08-17,,Active,61198,True,48,wei.costa405@dundermifflin.com
406,Bianca,Flores,2,Warehouse,Warehouse Foreman,3,2013-02-13,,Active,42075,True,29,bianca.flores406@dundermifflin.com
407,Kai,Williams,10,Customer Service,Customer Service Rep,2,2013-04-29,,Active,41764,False,66,kai.williams407@dundermifflin.com
408,Ivan,Petrov,8,Warehouse,Warehouse Foreman,3,2015-07-24,,Active,49275,True,34,ivan.petrov408@dundermifflin.com
409,Yara,Dubois,5,Accounting,Senior Accountant,3,2014-06-14,,Active,63289,True,35,yara.dubois409@dundermifflin.com
410,Avery,Smith,10,Customer Service,Customer Service Rep,2,2009-03-30,,Active,41832,False,66,avery.smith410@dundermifflin.com
411,Diego,Williams,10,Administration,Receptionist,1,2018-09-27,,Active,29221,False,66,diego.williams411@dundermifflin.com
412,Casey,Miller,7,Sales,Junior Sales Rep,2,2013-09-26,,Active,38660,False,39,casey.miller412@dundermifflin.com
413,Rowan,Petrov,8,Warehouse,Warehouse Associate,1,2012-09-04,2019-02-03,Terminated,27075,False,34,rowan.petrov413@dundermifflin.com
414,Kai,Rossi,1,Administration,Receptionist,1,2017-05-13,,Active,27656,False,1,kai.rossi414@dundermifflin.com
415,Avery,Chen,8,Human Resources,HR Representative,3,2009-05-28,,Active,67783,True,34,avery.chen415@dundermifflin.com
416,Leah,Wilson,9,Administration,Receptionist,1,2011-07-24,2013-07-31,Terminated,36511,False,36,leah.wilson416@dundermifflin.com
417,Skyler,Smith,3,Human Resources,HR Representative,3,2015-08-22,,Active,52733,True,48,skyler.smith417@dundermifflin.com
418,Omar,Patel,10,Customer Service,Customer Service Rep,2,2010-11-15,,Active,46746,False,66,omar.patel418@dundermifflin.com
419,Nadia,Novak,2,Warehouse,Warehouse Foreman,3,2016-06-04,2022-08-27,Terminated,39596,True,29,nadia.novak419@dundermifflin.com
420,Morgan,Davis,3,Sales,Sales Representative,3,2017-06-19,,Active,69708,True,48,morgan.davis420@dundermifflin.com
421,Hugo,Patel,6,Customer Service,Customer Service Rep,2,2018-08-30,,Active,34424,False,43,hugo.patel421@dundermifflin.com
422,Leah,Haddad,3,Sales,Junior Sales Rep,2,2009-04-20,,Active,40342,False,48,leah.haddad422@dundermifflin.com
423,Omar,Williams,5,Customer Service,Customer Service Rep,2,2018-03-08,,Active,26433,False,35,omar.williams423@dundermifflin.com
424,Priya,Chen,2,Warehouse,Warehouse Associate,1,2013-11-27,,Active,23921,False,29,priya.chen424@dundermifflin.com
425,Ivan,Davis,10,Human Resources,HR Representative,3,2010-06-30,,Active,60729,True,66,ivan.davis425@dundermifflin.com
426,Nina,Garcia,2,Accounting,Senior Accountant,3,2011-08-20,,Active,69802,True,29,nina.garcia426@dundermifflin.com
427,Rowan,Chen,4,Human Resources,HR Representative,3,2009-07-29,,Active,50659,True,19,rowan.chen427@dundermifflin.com
428,Devon,Davis,7,Administration,Office Administrator,2,2010-06-20,,Active,35396,False,39,devon.davis428@dundermifflin.com
429,Cameron,Brown,5,Administration,Receptionist,1,2012-01-11,,Active,28371,False,35,cameron.brown429@dundermifflin.com
430,Wei,Reyes,2,Human Resources,HR Representative,3,2015-07-02,2018-10-10,Terminated,61685,True,29,wei.reyes430@dundermifflin.com
431,Blake,Gonzalez,3,Sales,Sales Representative,3,2018-08-03,,Active,51982,True,48,blake.gonzalez431@dundermifflin.com
432,Sofia,Yamamoto,2,Sales,Sales Representative,3,2016-05-14,,Active,61396,True,29,sofia.yamamoto432@dundermifflin.com
433,Emerson,Hernandez,9,Human Resources,HR Representative,3,2017-06-12,,Active,55220,True,36,emerson.hernandez433@dundermifflin.com
434,Parker,Moore,4,Sales,Junior Sales Rep,2,2017-06-19,,Active,50308,False,19,parker.moore434@dundermifflin.com
